call_id,rep_id,hcp_id,territory_id,product_promoted,call_date,month,year,month_num,channel,call_outcome,converted,call_duration_min,samples_dropped
C0015422,R074,H0020,T020,P004,2024-05-19,2024-05-01,2024,5,Conference,Positive - Prescription Written,False,39,True
C0015423,R074,H0462,T020,P001,2024-05-28,2024-05-01,2024,5,Virtual Detail,Negative - No Interest,False,16,False
C0015424,R074,H0106,T020,P006,2024-05-21,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,37,False
C0015425,R074,H0097,T020,P005,2024-05-18,2024-05-01,2024,5,Conference,Follow-up Scheduled,False,22,False
C0015426,R074,H0146,T020,P002,2024-05-21,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,True,25,True
C0015427,R074,H0020,T020,P001,2024-05-17,2024-05-01,2024,5,Conference,Neutral - Information Only,False,22,True
C0015428,R074,H0056,T020,P001,2024-05-10,2024-05-01,2024,5,Email Follow-up,Neutral - Information Only,False,8,True
C0015429,R074,H0146,T020,P002,2024-05-16,2024-05-01,2024,5,In-Person Visit,Positive - Interest Shown,True,14,False
C0015430,R074,H0006,T020,P003,2024-05-18,2024-05-01,2024,5,Email Follow-up,Neutral - Information Only,False,20,False
C0015431,R074,H0050,T020,P002,2024-05-21,2024-05-01,2024,5,Virtual Detail,Neutral - Information Only,False,23,False
C0015432,R074,H0126,T020,P003,2024-05-27,2024-05-01,2024,5,In-Person Visit,Positive - Prescription Written,True,30,True
C0015433,R074,H0050,T020,P005,2024-06-10,2024-06-01,2024,6,Virtual Detail,Positive - Prescription Written,True,13,True
C0015434,R074,H0106,T020,P001,2024-06-18,2024-06-01,2024,6,Virtual Detail,Follow-up Scheduled,False,8,False
C0015435,R074,H0106,T020,P004,2024-06-29,2024-06-01,2024,6,Email Follow-up,Follow-up Scheduled,False,12,True
C0015436,R074,H0056,T020,P004,2024-06-24,2024-06-01,2024,6,Email Follow-up,Positive - Prescription Written,True,25,True
C0015437,R074,H0462,T020,P005,2024-06-02,2024-06-01,2024,6,In-Person Visit,Negative - No Interest,False,19,True
C0015438,R074,H0006,T020,P006,2024-06-04,2024-06-01,2024,6,In-Person Visit,Positive - Prescription Written,False,31,True
C0015439,R074,H0020,T020,P006,2024-06-04,2024-06-01,2024,6,Email Follow-up,Positive - Interest Shown,False,15,False
C0015440,R074,H0106,T020,P002,2024-06-18,2024-06-01,2024,6,In-Person Visit,Positive - Prescription Written,False,22,True
C0015441,R074,H0056,T020,P001,2024-06-06,2024-06-01,2024,6,In-Person Visit,Positive - Interest Shown,False,17,False
C0015442,R074,H0360,T020,P005,2024-06-25,2024-06-01,2024,6,Virtual Detail,Neutral - Information Only,False,11,True
C0015443,R074,H0020,T020,P005,2024-06-23,2024-06-01,2024,6,Email Follow-up,Positive - Interest Shown,True,33,True
C0015444,R074,H0290,T020,P005,2024-06-29,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,20,True
C0015445,R074,H0360,T020,P006,2024-07-08,2024-07-01,2024,7,Email Follow-up,Positive - Prescription Written,False,39,True
C0015446,R074,H0006,T020,P001,2024-07-28,2024-07-01,2024,7,Conference,Positive - Prescription Written,False,43,True
C0015447,R074,H0020,T020,P004,2024-07-27,2024-07-01,2024,7,In-Person Visit,Positive - Interest Shown,True,23,False
C0015448,R074,H0462,T020,P005,2024-07-02,2024-07-01,2024,7,Virtual Detail,Positive - Prescription Written,True,36,True
C0015449,R074,H0020,T020,P003,2024-07-04,2024-07-01,2024,7,In-Person Visit,Follow-up Scheduled,False,21,False
C0015450,R074,H0459,T020,P003,2024-07-15,2024-07-01,2024,7,Email Follow-up,Neutral - Information Only,False,23,True
C0015451,R074,H0126,T020,P004,2024-07-13,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,False,14,False
C0015452,R074,H0006,T020,P004,2024-07-22,2024-07-01,2024,7,Speaker Program,Positive - Interest Shown,True,28,True
C0015453,R074,H0106,T020,P002,2024-07-07,2024-07-01,2024,7,In-Person Visit,Follow-up Scheduled,False,18,False
C0015454,R074,H0126,T020,P006,2024-07-18,2024-07-01,2024,7,In-Person Visit,Follow-up Scheduled,False,34,False
C0015455,R074,H0020,T020,P003,2024-07-23,2024-07-01,2024,7,In-Person Visit,Negative - No Interest,False,37,True
C0015456,R074,H0290,T020,P005,2024-07-17,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,True,13,False
C0015457,R074,H0146,T020,P002,2024-08-12,2024-08-01,2024,8,Virtual Detail,Positive - Interest Shown,True,26,True
C0015458,R074,H0360,T020,P001,2024-08-13,2024-08-01,2024,8,Virtual Detail,Neutral - Information Only,False,23,False
C0015459,R074,H0360,T020,P005,2024-08-08,2024-08-01,2024,8,In-Person Visit,Follow-up Scheduled,False,19,True
C0015460,R074,H0056,T020,P004,2024-08-30,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,20,True
C0015461,R074,H0020,T020,P002,2024-08-20,2024-08-01,2024,8,In-Person Visit,Follow-up Scheduled,False,17,True
C0015462,R074,H0146,T020,P002,2024-08-04,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,35,False
C0015463,R074,H0006,T020,P002,2024-08-18,2024-08-01,2024,8,Speaker Program,Positive - Prescription Written,True,35,False
C0015464,R074,H0360,T020,P004,2024-08-10,2024-08-01,2024,8,In-Person Visit,Positive - Prescription Written,True,30,True
C0015465,R074,H0106,T020,P001,2024-08-18,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,False,32,True
C0015466,R074,H0290,T020,P006,2024-08-12,2024-08-01,2024,8,Email Follow-up,Neutral - Information Only,False,41,True
C0015467,R074,H0020,T020,P005,2024-08-01,2024-08-01,2024,8,In-Person Visit,Positive - Interest Shown,False,42,False
C0015468,R074,H0020,T020,P005,2024-08-01,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,38,True
C0015469,R074,H0056,T020,P004,2024-09-20,2024-09-01,2024,9,Virtual Detail,Positive - Interest Shown,False,39,True
C0015470,R074,H0006,T020,P004,2024-09-17,2024-09-01,2024,9,Conference,Neutral - Information Only,False,20,False
C0015471,R074,H0006,T020,P001,2024-09-24,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,35,True
C0015472,R074,H0462,T020,P003,2024-09-09,2024-09-01,2024,9,In-Person Visit,Follow-up Scheduled,False,27,True
C0015473,R074,H0126,T020,P006,2024-09-29,2024-09-01,2024,9,Virtual Detail,Positive - Interest Shown,False,36,True
C0015474,R074,H0006,T020,P004,2024-09-08,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,38,True
C0015475,R074,H0056,T020,P005,2024-09-02,2024-09-01,2024,9,Virtual Detail,Positive - Prescription Written,True,14,False
C0015476,R074,H0146,T020,P003,2024-09-27,2024-09-01,2024,9,Speaker Program,Positive - Prescription Written,False,22,True
C0015477,R074,H0360,T020,P001,2024-09-29,2024-09-01,2024,9,In-Person Visit,Positive - Prescription Written,False,35,True
C0015478,R074,H0006,T020,P003,2024-09-20,2024-09-01,2024,9,Virtual Detail,Neutral - Information Only,False,15,True
C0015479,R074,H0106,T020,P002,2024-09-08,2024-09-01,2024,9,In-Person Visit,Positive - Interest Shown,False,21,True
C0015480,R074,H0006,T020,P003,2024-09-27,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,20,True
C0015481,R074,H0097,T020,P002,2024-10-26,2024-10-01,2024,10,Virtual Detail,Neutral - Information Only,False,18,True
C0015482,R074,H0056,T020,P001,2024-10-19,2024-10-01,2024,10,Email Follow-up,Neutral - Information Only,False,26,True
C0015483,R074,H0006,T020,P004,2024-10-13,2024-10-01,2024,10,In-Person Visit,Negative - No Interest,False,27,True
C0015484,R074,H0097,T020,P005,2024-10-13,2024-10-01,2024,10,Virtual Detail,Positive - Prescription Written,False,7,False
C0015485,R074,H0020,T020,P004,2024-10-10,2024-10-01,2024,10,Virtual Detail,Neutral - Information Only,False,44,True
C0015486,R074,H0097,T020,P001,2024-10-14,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,25,False
C0015487,R074,H0106,T020,P005,2024-10-05,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,12,False
C0015488,R074,H0006,T020,P005,2024-10-25,2024-10-01,2024,10,Email Follow-up,Positive - Prescription Written,True,19,False
C0015489,R074,H0146,T020,P005,2024-10-28,2024-10-01,2024,10,Virtual Detail,Positive - Prescription Written,True,22,True
C0015490,R074,H0097,T020,P004,2024-10-10,2024-10-01,2024,10,In-Person Visit,Follow-up Scheduled,False,17,True
C0015491,R074,H0290,T020,P003,2024-10-26,2024-10-01,2024,10,Conference,Neutral - Information Only,False,23,True
C0015492,R074,H0006,T020,P005,2024-10-15,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,True,41,True
C0015493,R074,H0050,T020,P006,2024-11-13,2024-11-01,2024,11,Email Follow-up,Follow-up Scheduled,False,42,True
C0015494,R074,H0056,T020,P005,2024-11-16,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,False,42,True
C0015495,R074,H0146,T020,P002,2024-11-01,2024-11-01,2024,11,Speaker Program,Positive - Prescription Written,True,20,False
C0015496,R074,H0290,T020,P005,2024-11-14,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,False,21,True
C0015497,R074,H0146,T020,P005,2024-11-28,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,True,17,False
C0015498,R074,H0020,T020,P002,2024-11-23,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,False,12,False
C0015499,R074,H0006,T020,P002,2024-11-28,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,True,8,False
C0015500,R074,H0459,T020,P002,2024-11-06,2024-11-01,2024,11,Virtual Detail,Neutral - Information Only,False,5,False
C0015501,R074,H0056,T020,P001,2024-11-15,2024-11-01,2024,11,In-Person Visit,Positive - Prescription Written,True,24,True
C0015502,R074,H0360,T020,P002,2024-11-18,2024-11-01,2024,11,Virtual Detail,Positive - Prescription Written,True,36,True
C0015503,R074,H0020,T020,P002,2024-11-13,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,43,False
C0015504,R074,H0126,T020,P001,2024-11-08,2024-11-01,2024,11,Virtual Detail,Follow-up Scheduled,False,11,True
C0015505,R074,H0146,T020,P003,2024-12-24,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,21,False
C0015506,R074,H0462,T020,P003,2024-12-08,2024-12-01,2024,12,In-Person Visit,Follow-up Scheduled,False,7,True
C0015507,R074,H0050,T020,P001,2024-12-13,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,32,False
C0015508,R074,H0146,T020,P001,2024-12-12,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,True,9,False
C0015509,R074,H0006,T020,P006,2024-12-04,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,16,True
C0015510,R074,H0106,T020,P002,2024-12-20,2024-12-01,2024,12,Conference,Neutral - Information Only,False,33,False
C0015511,R074,H0360,T020,P002,2024-12-24,2024-12-01,2024,12,In-Person Visit,Positive - Prescription Written,True,7,False
C0015512,R074,H0050,T020,P001,2024-12-11,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,7,True
C0015513,R074,H0290,T020,P005,2024-12-09,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,37,False
C0015514,R074,H0290,T020,P005,2024-12-04,2024-12-01,2024,12,Virtual Detail,Positive - Interest Shown,True,32,True
C0015515,R074,H0146,T020,P004,2024-12-19,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,10,True
C0015516,R074,H0459,T020,P001,2024-12-19,2024-12-01,2024,12,Conference,Positive - Interest Shown,False,30,False
C0015517,R075,H0208,T013,P001,2023-01-11,2023-01-01,2023,1,In-Person Visit,Negative - No Interest,False,38,True
C0015518,R075,H0377,T013,P004,2023-01-28,2023-01-01,2023,1,Virtual Detail,Neutral - Information Only,False,9,True
C0015519,R075,H0241,T013,P006,2023-01-01,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,False,10,True
C0015520,R075,H0377,T013,P006,2023-01-28,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,True,17,True
C0015521,R075,H0221,T013,P003,2023-01-13,2023-01-01,2023,1,Conference,Neutral - Information Only,False,14,False
C0015522,R075,H0377,T013,P001,2023-01-26,2023-01-01,2023,1,In-Person Visit,Negative - No Interest,False,33,True
C0015523,R075,H0377,T013,P002,2023-01-04,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,True,33,True
C0015524,R075,H0141,T013,P004,2023-01-05,2023-01-01,2023,1,In-Person Visit,Negative - No Interest,False,28,True
C0015525,R075,H0362,T013,P004,2023-01-06,2023-01-01,2023,1,In-Person Visit,Negative - No Interest,False,16,True
C0015526,R075,H0221,T013,P002,2023-01-23,2023-01-01,2023,1,Virtual Detail,Neutral - Information Only,False,12,True
C0015527,R075,H0162,T013,P001,2023-01-14,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,True,6,False
C0015528,R075,H0162,T013,P001,2023-02-27,2023-02-01,2023,2,Virtual Detail,Follow-up Scheduled,False,24,True
C0015529,R075,H0208,T013,P001,2023-02-13,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,False,38,True
C0015530,R075,H0195,T013,P001,2023-02-18,2023-02-01,2023,2,In-Person Visit,Negative - No Interest,False,42,False
C0015531,R075,H0377,T013,P002,2023-02-09,2023-02-01,2023,2,Email Follow-up,Positive - Interest Shown,True,25,False
C0015532,R075,H0377,T013,P004,2023-02-04,2023-02-01,2023,2,Email Follow-up,Negative - No Interest,False,14,False
C0015533,R075,H0162,T013,P001,2023-02-09,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,17,False
C0015534,R075,H0377,T013,P006,2023-02-02,2023-02-01,2023,2,Conference,Neutral - Information Only,False,10,True
C0015535,R075,H0351,T013,P003,2023-02-01,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,41,False
C0015536,R075,H0195,T013,P005,2023-02-03,2023-02-01,2023,2,Email Follow-up,Positive - Prescription Written,True,25,True
C0015537,R075,H0377,T013,P006,2023-02-08,2023-02-01,2023,2,Speaker Program,Negative - No Interest,False,31,True
C0015538,R075,H0208,T013,P003,2023-02-27,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,17,True
C0015539,R075,H0377,T013,P002,2023-03-03,2023-03-01,2023,3,Virtual Detail,Neutral - Information Only,False,36,False
C0015540,R075,H0362,T013,P005,2023-03-28,2023-03-01,2023,3,In-Person Visit,Follow-up Scheduled,False,7,True
C0015541,R075,H0362,T013,P003,2023-03-26,2023-03-01,2023,3,Email Follow-up,Neutral - Information Only,False,5,False
C0015542,R075,H0208,T013,P003,2023-03-25,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,False,41,True
C0015543,R075,H0377,T013,P001,2023-03-08,2023-03-01,2023,3,Email Follow-up,Negative - No Interest,False,19,False
C0015544,R075,H0377,T013,P002,2023-03-24,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,44,False
C0015545,R075,H0377,T013,P005,2023-03-20,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,True,33,False
C0015546,R075,H0221,T013,P004,2023-03-30,2023-03-01,2023,3,Email Follow-up,Neutral - Information Only,False,24,False
C0015547,R075,H0195,T013,P004,2023-03-01,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,False,28,False
C0015548,R075,H0351,T013,P005,2023-03-28,2023-03-01,2023,3,In-Person Visit,Follow-up Scheduled,False,16,True
C0015549,R075,H0362,T013,P005,2023-03-17,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,False,27,False
C0015550,R075,H0377,T013,P005,2023-04-04,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,6,True
C0015551,R075,H0351,T013,P006,2023-04-18,2023-04-01,2023,4,Speaker Program,Positive - Prescription Written,False,37,False
C0015552,R075,H0015,T013,P004,2023-04-29,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,8,False
C0015553,R075,H0377,T013,P005,2023-04-14,2023-04-01,2023,4,Conference,Positive - Interest Shown,True,11,True
C0015554,R075,H0241,T013,P005,2023-04-15,2023-04-01,2023,4,Virtual Detail,Neutral - Information Only,False,28,True
C0015555,R075,H0351,T013,P002,2023-04-17,2023-04-01,2023,4,Virtual Detail,Neutral - Information Only,False,9,True
C0015556,R075,H0241,T013,P005,2023-04-06,2023-04-01,2023,4,In-Person Visit,Positive - Prescription Written,True,25,True
C0015557,R075,H0208,T013,P006,2023-04-03,2023-04-01,2023,4,Conference,Positive - Interest Shown,False,35,True
C0015558,R075,H0162,T013,P002,2023-04-17,2023-04-01,2023,4,Virtual Detail,Positive - Prescription Written,False,17,False
C0015559,R075,H0362,T013,P006,2023-04-26,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,32,True
C0015560,R075,H0362,T013,P004,2023-04-11,2023-04-01,2023,4,Conference,Neutral - Information Only,False,6,False
C0015561,R075,H0162,T013,P006,2023-05-28,2023-05-01,2023,5,Virtual Detail,Follow-up Scheduled,False,21,True
C0015562,R075,H0351,T013,P006,2023-05-27,2023-05-01,2023,5,In-Person Visit,Positive - Interest Shown,False,28,False
C0015563,R075,H0377,T013,P002,2023-05-28,2023-05-01,2023,5,Speaker Program,Positive - Interest Shown,False,39,True
C0015564,R075,H0362,T013,P006,2023-05-09,2023-05-01,2023,5,Virtual Detail,Neutral - Information Only,False,37,False
C0015565,R075,H0241,T013,P005,2023-05-05,2023-05-01,2023,5,In-Person Visit,Positive - Interest Shown,False,12,False
C0015566,R075,H0162,T013,P004,2023-05-22,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,42,True
C0015567,R075,H0195,T013,P005,2023-05-24,2023-05-01,2023,5,Virtual Detail,Neutral - Information Only,False,20,True
C0015568,R075,H0141,T013,P005,2023-05-26,2023-05-01,2023,5,Conference,Positive - Interest Shown,True,24,True
C0015569,R075,H0195,T013,P001,2023-05-20,2023-05-01,2023,5,Email Follow-up,Follow-up Scheduled,False,23,True
C0015570,R075,H0162,T013,P003,2023-05-13,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,18,False
C0015571,R075,H0377,T013,P003,2023-05-05,2023-05-01,2023,5,Speaker Program,Positive - Interest Shown,True,24,True
C0015572,R075,H0195,T013,P003,2023-06-04,2023-06-01,2023,6,Speaker Program,Follow-up Scheduled,False,34,False
C0015573,R075,H0195,T013,P002,2023-06-05,2023-06-01,2023,6,In-Person Visit,Follow-up Scheduled,False,28,True
C0015574,R075,H0195,T013,P003,2023-06-06,2023-06-01,2023,6,Conference,Neutral - Information Only,False,39,False
C0015575,R075,H0195,T013,P006,2023-06-08,2023-06-01,2023,6,In-Person Visit,Neutral - Information Only,False,14,True
C0015576,R075,H0377,T013,P005,2023-06-22,2023-06-01,2023,6,Email Follow-up,Neutral - Information Only,False,44,True
C0015577,R075,H0362,T013,P001,2023-06-26,2023-06-01,2023,6,In-Person Visit,Neutral - Information Only,False,36,True
C0015578,R075,H0241,T013,P005,2023-06-10,2023-06-01,2023,6,Virtual Detail,Positive - Prescription Written,False,13,False
C0015579,R075,H0208,T013,P004,2023-06-13,2023-06-01,2023,6,In-Person Visit,Neutral - Information Only,False,36,True
C0015580,R075,H0362,T013,P003,2023-06-21,2023-06-01,2023,6,Email Follow-up,Neutral - Information Only,False,16,True
C0015581,R075,H0351,T013,P003,2023-06-22,2023-06-01,2023,6,In-Person Visit,Positive - Prescription Written,True,34,False
C0015582,R075,H0162,T013,P004,2023-06-26,2023-06-01,2023,6,Virtual Detail,Neutral - Information Only,False,33,False
C0015583,R075,H0221,T013,P003,2023-07-16,2023-07-01,2023,7,In-Person Visit,Neutral - Information Only,False,22,False
C0015584,R075,H0377,T013,P003,2023-07-14,2023-07-01,2023,7,Virtual Detail,Neutral - Information Only,False,22,True
C0015585,R075,H0377,T013,P003,2023-07-11,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,False,7,True
C0015586,R075,H0351,T013,P001,2023-07-25,2023-07-01,2023,7,Email Follow-up,Neutral - Information Only,False,34,False
C0015587,R075,H0362,T013,P004,2023-07-06,2023-07-01,2023,7,Email Follow-up,Neutral - Information Only,False,19,True
C0015588,R075,H0208,T013,P005,2023-07-30,2023-07-01,2023,7,Email Follow-up,Positive - Interest Shown,True,21,False
C0015589,R075,H0241,T013,P004,2023-07-29,2023-07-01,2023,7,In-Person Visit,Positive - Interest Shown,False,19,True
C0015590,R075,H0241,T013,P003,2023-07-06,2023-07-01,2023,7,Email Follow-up,Neutral - Information Only,False,9,True
C0015591,R075,H0406,T013,P004,2023-07-04,2023-07-01,2023,7,In-Person Visit,Neutral - Information Only,False,38,True
C0015592,R075,H0362,T013,P001,2023-07-21,2023-07-01,2023,7,In-Person Visit,Negative - No Interest,False,36,True
C0015593,R075,H0195,T013,P004,2023-07-21,2023-07-01,2023,7,In-Person Visit,Negative - No Interest,False,39,False
C0015594,R075,H0195,T013,P003,2023-08-07,2023-08-01,2023,8,In-Person Visit,Positive - Interest Shown,True,37,False
C0015595,R075,H0377,T013,P004,2023-08-10,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,11,True
C0015596,R075,H0195,T013,P003,2023-08-08,2023-08-01,2023,8,Email Follow-up,Negative - No Interest,False,7,False
C0015597,R075,H0015,T013,P006,2023-08-24,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,28,True
C0015598,R075,H0162,T013,P004,2023-08-30,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,26,False
C0015599,R075,H0221,T013,P003,2023-08-09,2023-08-01,2023,8,Virtual Detail,Negative - No Interest,False,17,True
C0015600,R075,H0377,T013,P005,2023-08-01,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,11,True
C0015601,R075,H0195,T013,P004,2023-08-29,2023-08-01,2023,8,In-Person Visit,Neutral - Information Only,False,21,True
C0015602,R075,H0221,T013,P005,2023-08-08,2023-08-01,2023,8,Speaker Program,Neutral - Information Only,False,16,True
C0015603,R075,H0195,T013,P006,2023-08-20,2023-08-01,2023,8,Email Follow-up,Positive - Prescription Written,False,39,True
C0015604,R075,H0241,T013,P001,2023-08-09,2023-08-01,2023,8,Virtual Detail,Positive - Interest Shown,True,27,False
C0015605,R075,H0377,T013,P003,2023-09-14,2023-09-01,2023,9,Conference,Neutral - Information Only,False,21,True
C0015606,R075,H0241,T013,P001,2023-09-22,2023-09-01,2023,9,Conference,Positive - Prescription Written,False,20,False
C0015607,R075,H0208,T013,P005,2023-09-26,2023-09-01,2023,9,Speaker Program,Follow-up Scheduled,False,19,True
C0015608,R075,H0195,T013,P002,2023-09-25,2023-09-01,2023,9,Speaker Program,Neutral - Information Only,False,35,True
C0015609,R075,H0195,T013,P004,2023-09-03,2023-09-01,2023,9,In-Person Visit,Positive - Prescription Written,False,38,True
C0015610,R075,H0351,T013,P004,2023-09-05,2023-09-01,2023,9,Email Follow-up,Neutral - Information Only,False,36,False
C0015611,R075,H0377,T013,P002,2023-09-06,2023-09-01,2023,9,In-Person Visit,Neutral - Information Only,False,5,False
C0015612,R075,H0162,T013,P001,2023-09-28,2023-09-01,2023,9,In-Person Visit,Neutral - Information Only,False,15,False
C0015613,R075,H0377,T013,P006,2023-09-29,2023-09-01,2023,9,Email Follow-up,Positive - Prescription Written,True,5,True
C0015614,R075,H0195,T013,P004,2023-09-09,2023-09-01,2023,9,In-Person Visit,Follow-up Scheduled,False,36,True
C0015615,R075,H0362,T013,P006,2023-09-16,2023-09-01,2023,9,Virtual Detail,Neutral - Information Only,False,21,True
C0015616,R075,H0406,T013,P003,2023-10-23,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,36,False
C0015617,R075,H0195,T013,P003,2023-10-22,2023-10-01,2023,10,In-Person Visit,Follow-up Scheduled,False,10,True
C0015618,R075,H0377,T013,P003,2023-10-15,2023-10-01,2023,10,In-Person Visit,Positive - Prescription Written,True,31,True
C0015619,R075,H0406,T013,P006,2023-10-29,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,41,True
C0015620,R075,H0377,T013,P004,2023-10-23,2023-10-01,2023,10,In-Person Visit,Positive - Interest Shown,True,24,True
C0015621,R075,H0221,T013,P006,2023-10-30,2023-10-01,2023,10,Virtual Detail,Positive - Prescription Written,False,7,True
C0015622,R075,H0377,T013,P005,2023-10-14,2023-10-01,2023,10,In-Person Visit,Follow-up Scheduled,False,5,True
C0015623,R075,H0015,T013,P004,2023-10-28,2023-10-01,2023,10,Conference,Neutral - Information Only,False,28,True
C0015624,R075,H0377,T013,P002,2023-10-12,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,25,False
C0015625,R075,H0221,T013,P006,2023-10-07,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,23,True
C0015626,R075,H0221,T013,P003,2023-10-20,2023-10-01,2023,10,In-Person Visit,Follow-up Scheduled,False,8,True
C0015627,R075,H0162,T013,P002,2023-11-19,2023-11-01,2023,11,In-Person Visit,Positive - Prescription Written,True,10,True
C0015628,R075,H0195,T013,P006,2023-11-20,2023-11-01,2023,11,Virtual Detail,Positive - Prescription Written,True,8,True
C0015629,R075,H0351,T013,P001,2023-11-05,2023-11-01,2023,11,Virtual Detail,Positive - Interest Shown,True,10,False
C0015630,R075,H0195,T013,P004,2023-11-05,2023-11-01,2023,11,Speaker Program,Follow-up Scheduled,False,43,False
C0015631,R075,H0406,T013,P005,2023-11-06,2023-11-01,2023,11,In-Person Visit,Neutral - Information Only,False,28,False
C0015632,R075,H0406,T013,P001,2023-11-25,2023-11-01,2023,11,Virtual Detail,Follow-up Scheduled,False,26,True
C0015633,R075,H0351,T013,P002,2023-11-16,2023-11-01,2023,11,In-Person Visit,Positive - Interest Shown,False,30,True
C0015634,R075,H0141,T013,P002,2023-11-20,2023-11-01,2023,11,Virtual Detail,Positive - Prescription Written,False,27,False
C0015635,R075,H0208,T013,P001,2023-11-24,2023-11-01,2023,11,Email Follow-up,Neutral - Information Only,False,39,True
C0015636,R075,H0362,T013,P004,2023-11-27,2023-11-01,2023,11,In-Person Visit,Positive - Prescription Written,False,18,True
C0015637,R075,H0195,T013,P003,2023-11-11,2023-11-01,2023,11,In-Person Visit,Positive - Interest Shown,True,24,True
C0015638,R075,H0406,T013,P001,2023-12-01,2023-12-01,2023,12,Email Follow-up,Neutral - Information Only,False,33,False
C0015639,R075,H0195,T013,P004,2023-12-17,2023-12-01,2023,12,In-Person Visit,Negative - No Interest,False,24,False
C0015640,R075,H0377,T013,P005,2023-12-25,2023-12-01,2023,12,Speaker Program,Positive - Prescription Written,False,28,False
C0015641,R075,H0377,T013,P003,2023-12-03,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,33,True
C0015642,R075,H0221,T013,P002,2023-12-24,2023-12-01,2023,12,Virtual Detail,Neutral - Information Only,False,27,True
C0015643,R075,H0195,T013,P001,2023-12-29,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,38,True
C0015644,R075,H0377,T013,P001,2023-12-25,2023-12-01,2023,12,In-Person Visit,Positive - Prescription Written,False,41,True
C0015645,R075,H0141,T013,P004,2023-12-08,2023-12-01,2023,12,Virtual Detail,Follow-up Scheduled,False,24,True
C0015646,R075,H0221,T013,P001,2023-12-22,2023-12-01,2023,12,Email Follow-up,Positive - Interest Shown,False,43,True
C0015647,R075,H0351,T013,P001,2023-12-06,2023-12-01,2023,12,Email Follow-up,Follow-up Scheduled,False,40,True
C0015648,R075,H0362,T013,P005,2023-12-12,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,28,True
C0015649,R075,H0377,T013,P003,2024-01-30,2024-01-01,2024,1,In-Person Visit,Neutral - Information Only,False,14,True
