sale_id,rep_id,territory_id,product_id,month,year,month_num,units_sold,revenue_usd,discount_pct,net_revenue_usd
S004846,R069,T036,P006,2023-01-01,2023,1,5,4878.25,0.074,4517.26
S004847,R069,T036,P003,2023-02-01,2023,2,2,2605.14,0.029,2529.59
S004848,R069,T036,P002,2023-02-01,2023,2,5,3490.35,0.176,2876.05
S004849,R069,T036,P002,2023-03-01,2023,3,1,997.22,0.169,828.69
S004850,R069,T036,P006,2023-03-01,2023,3,2,2330.11,0.158,1961.95
S004851,R069,T036,P005,2023-04-01,2023,4,1,231.52,0.032,224.11
S004852,R069,T036,P002,2023-04-01,2023,4,2,1805.99,0.131,1569.41
S004853,R069,T036,P006,2023-04-01,2023,4,1,812.94,0.157,685.31
S004854,R069,T036,P004,2023-04-01,2023,4,1,306.1,0.089,278.86
S004855,R069,T036,P004,2023-05-01,2023,5,4,1325.59,0.029,1287.15
S004856,R069,T036,P001,2023-05-01,2023,5,1,647.29,0.155,546.96
S004857,R069,T036,P003,2023-05-01,2023,5,4,5249.65,0.169,4362.46
S004858,R069,T036,P006,2023-05-01,2023,5,1,893.51,0.11,795.22
S004859,R069,T036,P006,2023-06-01,2023,6,1,1323.06,0.167,1102.11
S004860,R069,T036,P005,2023-06-01,2023,6,4,1208.07,0.144,1034.11
S004861,R069,T036,P002,2023-06-01,2023,6,1,984.9,0.069,916.94
S004862,R069,T036,P001,2023-06-01,2023,6,2,985.2,0.129,858.11
S004863,R069,T036,P006,2023-07-01,2023,7,2,2520.98,0.051,2392.41
S004864,R069,T036,P001,2023-07-01,2023,7,3,1490.5,0.051,1414.48
S004865,R069,T036,P005,2023-07-01,2023,7,3,878.45,0.172,727.36
S004866,R069,T036,P004,2023-08-01,2023,8,2,770.42,0.17,639.45
S004867,R069,T036,P002,2023-08-01,2023,8,3,2380.82,0.104,2133.21
S004868,R069,T036,P005,2023-08-01,2023,8,1,351.79,0.052,333.5
S004869,R069,T036,P003,2023-08-01,2023,8,2,2678.08,0.174,2212.09
S004870,R069,T036,P001,2023-09-01,2023,9,1,325.73,0.164,272.31
S004871,R069,T036,P005,2023-09-01,2023,9,1,151.1,0.073,140.07
S004872,R069,T036,P003,2023-09-01,2023,9,3,4878.78,0.165,4073.78
S004873,R069,T036,P005,2023-10-01,2023,10,2,615.68,0.135,532.56
S004874,R069,T036,P004,2023-10-01,2023,10,2,636.99,0.024,621.7
S004875,R069,T036,P004,2023-11-01,2023,11,1,520.57,0.031,504.43
S004876,R069,T036,P002,2023-11-01,2023,11,4,3337.78,0.044,3190.92
S004877,R069,T036,P004,2023-12-01,2023,12,1,197.6,0.068,184.16
S004878,R069,T036,P005,2023-12-01,2023,12,4,1396.11,0.046,1331.89
S004879,R069,T036,P006,2023-12-01,2023,12,1,948.89,0.136,819.84
S004880,R069,T036,P002,2024-01-01,2024,1,3,2656.42,0.035,2563.45
S004881,R069,T036,P001,2024-01-01,2024,1,3,1399.34,0.02,1371.35
S004882,R069,T036,P003,2024-01-01,2024,1,5,6835.44,0.071,6350.12
S004883,R069,T036,P006,2024-02-01,2024,2,2,2128.42,0.098,1919.83
S004884,R069,T036,P003,2024-02-01,2024,2,3,4393.57,0.076,4059.66
S004885,R069,T036,P005,2024-03-01,2024,3,3,1067.94,0.111,949.4
S004886,R069,T036,P001,2024-03-01,2024,3,1,297.13,0.146,253.75
S004887,R069,T036,P001,2024-04-01,2024,4,2,886.5,0.07,824.44
S004888,R069,T036,P005,2024-04-01,2024,4,1,313.29,0.132,271.94
S004889,R069,T036,P003,2024-04-01,2024,4,3,4812.75,0.058,4533.61
S004890,R069,T036,P004,2024-04-01,2024,4,3,1189.27,0.122,1044.18
S004891,R069,T036,P004,2024-05-01,2024,5,1,252.48,0.093,229.0
S004892,R069,T036,P003,2024-05-01,2024,5,3,3992.74,0.116,3529.58
S004893,R069,T036,P002,2024-05-01,2024,5,3,2255.29,0.048,2147.04
S004894,R069,T036,P005,2024-06-01,2024,6,3,1087.29,0.135,940.51
S004895,R069,T036,P002,2024-06-01,2024,6,5,3401.55,0.147,2901.52
S004896,R069,T036,P004,2024-06-01,2024,6,1,310.09,0.153,262.65
S004897,R069,T036,P006,2024-06-01,2024,6,3,2792.41,0.025,2722.6
S004898,R069,T036,P004,2024-07-01,2024,7,5,1594.21,0.068,1485.8
S004899,R069,T036,P006,2024-07-01,2024,7,1,1085.56,0.135,939.01
S004900,R069,T036,P001,2024-07-01,2024,7,1,539.64,0.131,468.95
S004901,R069,T036,P005,2024-08-01,2024,8,2,683.03,0.145,583.99
S004902,R069,T036,P002,2024-08-01,2024,8,1,805.41,0.023,786.89
S004903,R069,T036,P004,2024-08-01,2024,8,1,604.54,0.126,528.37
S004904,R069,T036,P002,2024-09-01,2024,9,3,2360.58,0.031,2287.4
S004905,R069,T036,P006,2024-09-01,2024,9,2,2068.15,0.087,1888.22
S004906,R069,T036,P004,2024-09-01,2024,9,2,641.12,0.042,614.19
S004907,R069,T036,P003,2024-10-01,2024,10,1,612.94,0.143,525.29
S004908,R069,T036,P005,2024-10-01,2024,10,1,263.73,0.038,253.71
S004909,R069,T036,P004,2024-10-01,2024,10,2,675.24,0.071,627.3
S004910,R069,T036,P002,2024-10-01,2024,10,3,2069.57,0.117,1827.43
S004911,R069,T036,P003,2024-11-01,2024,11,1,730.34,0.092,663.15
S004912,R069,T036,P005,2024-11-01,2024,11,1,236.41,0.154,200.0
S004913,R069,T036,P002,2024-11-01,2024,11,2,1546.01,0.095,1399.14
S004914,R069,T036,P006,2024-12-01,2024,12,3,3352.98,0.123,2940.56
S004915,R069,T036,P002,2024-12-01,2024,12,1,280.35,0.049,266.61
S004916,R070,T027,P004,2023-01-01,2023,1,3,1213.35,0.148,1033.77
S004917,R070,T027,P003,2023-01-01,2023,1,3,3966.47,0.086,3625.35
S004918,R070,T027,P005,2023-02-01,2023,2,3,878.31,0.028,853.72
S004919,R070,T027,P002,2023-02-01,2023,2,3,2215.89,0.075,2049.7
S004920,R070,T027,P005,2023-03-01,2023,3,8,2421.57,0.054,2290.81
S004921,R070,T027,P004,2023-03-01,2023,3,6,2113.0,0.079,1946.07
S004922,R070,T027,P006,2023-03-01,2023,3,5,4539.59,0.081,4171.88
S004923,R070,T027,P003,2023-04-01,2023,4,3,4978.74,0.084,4560.53
S004924,R070,T027,P001,2023-04-01,2023,4,8,3653.19,0.08,3360.93
S004925,R070,T027,P006,2023-05-01,2023,5,2,2443.47,0.1,2199.12
S004926,R070,T027,P001,2023-05-01,2023,5,9,3829.11,0.116,3384.93
S004927,R070,T027,P003,2023-06-01,2023,6,6,8043.66,0.077,7424.3
S004928,R070,T027,P005,2023-06-01,2023,6,6,1764.18,0.06,1658.33
S004929,R070,T027,P001,2023-07-01,2023,7,2,970.52,0.159,816.21
S004930,R070,T027,P005,2023-07-01,2023,7,8,2452.15,0.177,2018.12
S004931,R070,T027,P006,2023-07-01,2023,7,1,687.87,0.098,620.46
S004932,R070,T027,P004,2023-07-01,2023,7,1,317.09,0.173,262.23
S004933,R070,T027,P001,2023-08-01,2023,8,6,2838.5,0.172,2350.28
S004934,R070,T027,P002,2023-08-01,2023,8,3,2624.3,0.044,2508.83
S004935,R070,T027,P003,2023-08-01,2023,8,6,8064.17,0.157,6798.1
S004936,R070,T027,P005,2023-08-01,2023,8,5,1547.75,0.128,1349.64
S004937,R070,T027,P006,2023-09-01,2023,9,2,2408.27,0.136,2080.75
S004938,R070,T027,P005,2023-09-01,2023,9,2,866.87,0.147,739.44
S004939,R070,T027,P002,2023-09-01,2023,9,1,1073.73,0.175,885.83
S004940,R070,T027,P003,2023-09-01,2023,9,1,1591.26,0.022,1556.25
S004941,R070,T027,P002,2023-10-01,2023,10,6,4310.11,0.153,3650.66
S004942,R070,T027,P001,2023-10-01,2023,10,3,1573.89,0.171,1304.75
S004943,R070,T027,P005,2023-10-01,2023,10,4,1331.13,0.021,1303.18
S004944,R070,T027,P001,2023-11-01,2023,11,4,1706.9,0.042,1635.21
S004945,R070,T027,P004,2023-11-01,2023,11,2,717.44,0.119,632.06
S004946,R070,T027,P006,2023-12-01,2023,12,1,1620.2,0.101,1456.56
S004947,R070,T027,P003,2023-12-01,2023,12,2,3007.69,0.082,2761.06
S004948,R070,T027,P001,2023-12-01,2023,12,3,1541.82,0.133,1336.76
S004949,R070,T027,P002,2023-12-01,2023,12,2,1468.12,0.109,1308.09
S004950,R070,T027,P005,2024-01-01,2024,1,6,1947.99,0.144,1667.48
S004951,R070,T027,P002,2024-01-01,2024,1,6,4089.61,0.031,3962.83
S004952,R070,T027,P001,2024-01-01,2024,1,3,1330.17,0.103,1193.16
S004953,R070,T027,P004,2024-02-01,2024,2,3,1133.69,0.054,1072.47
S004954,R070,T027,P003,2024-02-01,2024,2,6,8002.63,0.105,7162.35
S004955,R070,T027,P001,2024-03-01,2024,3,6,2808.65,0.165,2345.22
S004956,R070,T027,P005,2024-03-01,2024,3,1,496.36,0.101,446.23
S004957,R070,T027,P002,2024-04-01,2024,4,5,3588.53,0.17,2978.48
S004958,R070,T027,P006,2024-04-01,2024,4,8,7913.8,0.07,7359.83
S004959,R070,T027,P003,2024-04-01,2024,4,7,8879.92,0.035,8569.12
S004960,R070,T027,P004,2024-05-01,2024,5,4,1501.75,0.163,1256.96
S004961,R070,T027,P006,2024-05-01,2024,5,2,2098.8,0.175,1731.51
S004962,R070,T027,P002,2024-05-01,2024,5,2,1865.78,0.135,1613.9
S004963,R070,T027,P005,2024-06-01,2024,6,2,782.6,0.12,688.69
S004964,R070,T027,P004,2024-06-01,2024,6,2,763.42,0.137,658.83
S004965,R070,T027,P002,2024-06-01,2024,6,4,2901.1,0.036,2796.66
S004966,R070,T027,P001,2024-06-01,2024,6,7,3011.47,0.177,2478.44
S004967,R070,T027,P004,2024-07-01,2024,7,3,1231.87,0.132,1069.26
S004968,R070,T027,P003,2024-07-01,2024,7,2,2683.54,0.17,2227.34
S004969,R070,T027,P001,2024-07-01,2024,7,4,1759.83,0.117,1553.93
S004970,R070,T027,P002,2024-07-01,2024,7,3,2626.11,0.095,2376.63
S004971,R070,T027,P005,2024-08-01,2024,8,3,880.79,0.18,722.25
S004972,R070,T027,P002,2024-08-01,2024,8,6,4717.57,0.079,4344.88
S004973,R070,T027,P004,2024-08-01,2024,8,3,974.43,0.064,912.07
S004974,R070,T027,P002,2024-09-01,2024,9,6,4131.95,0.111,3673.3
S004975,R070,T027,P001,2024-09-01,2024,9,1,596.55,0.042,571.49
S004976,R070,T027,P002,2024-10-01,2024,10,6,4174.58,0.147,3560.92
S004977,R070,T027,P005,2024-10-01,2024,10,5,1607.86,0.106,1437.43
S004978,R070,T027,P006,2024-10-01,2024,10,2,1840.34,0.165,1536.68
S004979,R070,T027,P004,2024-11-01,2024,11,8,2539.47,0.176,2092.52
S004980,R070,T027,P005,2024-11-01,2024,11,5,1580.87,0.027,1538.19
S004981,R070,T027,P006,2024-11-01,2024,11,5,4687.93,0.056,4425.41
S004982,R070,T027,P006,2024-12-01,2024,12,3,3401.82,0.106,3041.23
S004983,R070,T027,P003,2024-12-01,2024,12,3,4416.41,0.125,3864.36
S004984,R070,T027,P005,2024-12-01,2024,12,1,430.71,0.145,368.26
S004985,R070,T027,P004,2024-12-01,2024,12,5,1681.07,0.118,1482.7
S004986,R071,T017,P004,2023-01-01,2023,1,12,3765.3,0.081,3460.31
S004987,R071,T017,P003,2023-01-01,2023,1,8,10383.43,0.133,9002.43
S004988,R071,T017,P002,2023-02-01,2023,2,1,1298.1,0.107,1159.2
S004989,R071,T017,P005,2023-02-01,2023,2,8,2568.18,0.086,2347.32
S004990,R071,T017,P002,2023-03-01,2023,3,13,9044.94,0.143,7751.51
S004991,R071,T017,P004,2023-03-01,2023,3,14,4366.05,0.044,4173.94
S004992,R071,T017,P005,2023-03-01,2023,3,7,2193.83,0.155,1853.79
S004993,R071,T017,P003,2023-04-01,2023,4,10,12717.2,0.111,11305.59
S004994,R071,T017,P004,2023-04-01,2023,4,10,3313.46,0.063,3104.71
S004995,R071,T017,P005,2023-04-01,2023,4,15,4548.67,0.079,4189.33
S004996,R071,T017,P001,2023-05-01,2023,5,16,6738.2,0.087,6151.98
S004997,R071,T017,P006,2023-05-01,2023,5,11,10295.48,0.127,8987.95
S004998,R071,T017,P004,2023-05-01,2023,5,6,2010.92,0.137,1735.42
S004999,R071,T017,P002,2023-05-01,2023,5,8,5823.55,0.071,5410.08
S005000,R071,T017,P003,2023-06-01,2023,6,12,15765.87,0.08,14504.6
S005001,R071,T017,P002,2023-06-01,2023,6,11,7823.15,0.113,6939.13
S005002,R071,T017,P004,2023-06-01,2023,6,12,3939.46,0.064,3687.33
S005003,R071,T017,P002,2023-07-01,2023,7,2,1464.96,0.026,1426.87
S005004,R071,T017,P005,2023-07-01,2023,7,17,5089.79,0.101,4575.72
S005005,R071,T017,P006,2023-07-01,2023,7,15,14121.62,0.075,13062.5
S005006,R071,T017,P003,2023-08-01,2023,8,8,10482.85,0.163,8774.15
S005007,R071,T017,P001,2023-08-01,2023,8,5,2307.33,0.159,1940.46
S005008,R071,T017,P003,2023-09-01,2023,9,15,18889.54,0.108,16849.47
S005009,R071,T017,P004,2023-09-01,2023,9,5,1766.0,0.152,1497.57
S005010,R071,T017,P004,2023-10-01,2023,10,5,1624.02,0.122,1425.89
S005011,R071,T017,P005,2023-10-01,2023,10,5,1529.94,0.149,1301.98
S005012,R071,T017,P006,2023-10-01,2023,10,9,8051.32,0.058,7584.34
S005013,R071,T017,P001,2023-11-01,2023,11,9,4199.63,0.034,4056.84
S005014,R071,T017,P006,2023-11-01,2023,11,2,1816.66,0.079,1673.14
S005015,R071,T017,P005,2023-11-01,2023,11,2,650.47,0.057,613.39
S005016,R071,T017,P002,2023-12-01,2023,12,7,5295.52,0.157,4464.12
S005017,R071,T017,P004,2023-12-01,2023,12,12,3775.22,0.115,3341.07
S005018,R071,T017,P006,2024-01-01,2024,1,4,3716.84,0.111,3304.27
S005019,R071,T017,P001,2024-01-01,2024,1,8,3450.06,0.132,2994.65
S005020,R071,T017,P003,2024-01-01,2024,1,3,4736.8,0.136,4092.6
S005021,R071,T017,P004,2024-01-01,2024,1,9,3055.58,0.163,2557.52
S005022,R071,T017,P004,2024-02-01,2024,2,6,2036.42,0.108,1816.49
S005023,R071,T017,P003,2024-02-01,2024,2,14,17510.35,0.099,15776.83
S005024,R071,T017,P002,2024-02-01,2024,2,5,4065.07,0.132,3528.48
S005025,R071,T017,P005,2024-02-01,2024,2,11,3323.24,0.177,2735.03
S005026,R071,T017,P006,2024-03-01,2024,3,9,8436.39,0.069,7854.28
S005027,R071,T017,P001,2024-03-01,2024,3,9,4131.14,0.036,3982.42
S005028,R071,T017,P003,2024-03-01,2024,3,6,8475.01,0.141,7280.03
S005029,R071,T017,P005,2024-04-01,2024,4,9,2682.44,0.047,2556.37
S005030,R071,T017,P003,2024-04-01,2024,4,5,7440.86,0.046,7098.58
S005031,R071,T017,P006,2024-05-01,2024,5,6,5833.76,0.08,5367.06
S005032,R071,T017,P002,2024-05-01,2024,5,2,1703.64,0.172,1410.61
S005033,R071,T017,P005,2024-05-01,2024,5,17,5017.68,0.08,4616.27
S005034,R071,T017,P001,2024-06-01,2024,6,12,5445.61,0.09,4955.51
S005035,R071,T017,P002,2024-06-01,2024,6,12,8507.6,0.169,7069.82
S005036,R071,T017,P006,2024-07-01,2024,7,4,3570.16,0.041,3423.78
S005037,R071,T017,P003,2024-07-01,2024,7,5,7118.89,0.157,6001.22
S005038,R071,T017,P005,2024-08-01,2024,8,9,2882.56,0.112,2559.71
S005039,R071,T017,P006,2024-08-01,2024,8,11,10194.2,0.061,9572.35
S005040,R071,T017,P002,2024-09-01,2024,9,7,5234.17,0.101,4705.52
S005041,R071,T017,P003,2024-09-01,2024,9,3,4607.05,0.167,3837.67
S005042,R071,T017,P004,2024-09-01,2024,9,4,1456.4,0.089,1326.78
S005043,R071,T017,P001,2024-10-01,2024,10,4,1827.01,0.108,1629.69
S005044,R071,T017,P002,2024-10-01,2024,10,10,7188.17,0.165,6002.12
S005045,R071,T017,P005,2024-11-01,2024,11,8,2602.09,0.102,2336.68
S005046,R071,T017,P003,2024-11-01,2024,11,14,18027.61,0.108,16080.63
S005047,R071,T017,P006,2024-12-01,2024,12,2,2354.44,0.15,2001.27
S005048,R071,T017,P004,2024-12-01,2024,12,10,3156.03,0.125,2761.53
S005049,R072,T009,P004,2023-01-01,2023,1,9,3092.06,0.074,2863.25
S005050,R072,T009,P001,2023-01-01,2023,1,13,5777.13,0.171,4789.24
S005051,R072,T009,P004,2023-02-01,2023,2,4,1381.16,0.154,1168.46
S005052,R072,T009,P001,2023-02-01,2023,2,12,5174.44,0.023,5055.43
S005053,R072,T009,P002,2023-02-01,2023,2,9,6208.83,0.038,5972.89
S005054,R072,T009,P006,2023-02-01,2023,2,2,2253.3,0.074,2086.56
S005055,R072,T009,P002,2023-03-01,2023,3,5,3864.76,0.172,3200.02
S005056,R072,T009,P004,2023-03-01,2023,3,2,706.85,0.103,634.04
S005057,R072,T009,P005,2023-03-01,2023,3,9,2698.92,0.155,2280.59
S005058,R072,T009,P002,2023-04-01,2023,4,9,6583.21,0.031,6379.13
S005059,R072,T009,P003,2023-04-01,2023,4,2,3238.77,0.157,2730.28
S005060,R072,T009,P001,2023-04-01,2023,4,7,3307.42,0.105,2960.14
S005061,R072,T009,P002,2023-05-01,2023,5,12,8201.29,0.141,7044.91
S005062,R072,T009,P001,2023-05-01,2023,5,3,1537.17,0.113,1363.47
S005063,R072,T009,P002,2023-06-01,2023,6,9,6388.07,0.162,5353.2
S005064,R072,T009,P004,2023-06-01,2023,6,6,1993.1,0.093,1807.74
S005065,R072,T009,P001,2023-06-01,2023,6,6,2938.97,0.143,2518.7
S005066,R072,T009,P005,2023-06-01,2023,6,11,3225.19,0.157,2718.84
S005067,R072,T009,P001,2023-07-01,2023,7,11,4781.78,0.17,3968.88
S005068,R072,T009,P005,2023-07-01,2023,7,3,927.23,0.022,906.83
S005069,R072,T009,P003,2023-07-01,2023,7,11,14847.95,0.076,13719.51
S005070,R072,T009,P006,2023-07-01,2023,7,9,8143.22,0.083,7467.33
S005071,R072,T009,P006,2023-08-01,2023,8,9,8055.27,0.09,7330.3
S005072,R072,T009,P002,2023-08-01,2023,8,3,2671.73,0.099,2407.23
S005073,R072,T009,P005,2023-08-01,2023,8,9,2651.77,0.085,2426.37
S005074,R072,T009,P006,2023-09-01,2023,9,3,3368.05,0.038,3240.06
S005075,R072,T009,P001,2023-09-01,2023,9,9,4085.25,0.172,3382.59
S005076,R072,T009,P003,2023-09-01,2023,9,14,18621.6,0.081,17113.25
S005077,R072,T009,P002,2023-10-01,2023,10,11,8128.25,0.023,7941.3
S005078,R072,T009,P005,2023-10-01,2023,10,3,960.44,0.106,858.63
S005079,R072,T009,P001,2023-10-01,2023,10,12,5050.87,0.172,4182.12
S005080,R072,T009,P002,2023-11-01,2023,11,13,9242.55,0.127,8068.75
S005081,R072,T009,P006,2023-11-01,2023,11,9,8847.8,0.168,7361.37
S005082,R072,T009,P003,2023-11-01,2023,11,4,5603.76,0.045,5351.59
S005083,R072,T009,P006,2023-12-01,2023,12,7,6689.3,0.112,5940.1
S005084,R072,T009,P002,2023-12-01,2023,12,4,3051.3,0.041,2926.2
S005085,R072,T009,P004,2023-12-01,2023,12,14,4412.71,0.155,3728.74
S005086,R072,T009,P002,2024-01-01,2024,1,9,6313.17,0.128,5505.08
S005087,R072,T009,P001,2024-01-01,2024,1,7,3131.02,0.111,2783.48
S005088,R072,T009,P003,2024-01-01,2024,1,11,13959.75,0.063,13080.29
S005089,R072,T009,P005,2024-01-01,2024,1,8,2436.62,0.128,2124.73
S005090,R072,T009,P005,2024-02-01,2024,2,5,1513.85,0.065,1415.45
S005091,R072,T009,P001,2024-02-01,2024,2,1,544.09,0.076,502.74
S005092,R072,T009,P002,2024-03-01,2024,3,2,1531.15,0.021,1499.0
S005093,R072,T009,P006,2024-03-01,2024,3,8,7969.0,0.098,7188.04
S005094,R072,T009,P003,2024-03-01,2024,3,8,10410.11,0.169,8650.8
S005095,R072,T009,P003,2024-04-01,2024,4,6,8714.37,0.139,7503.07
S005096,R072,T009,P004,2024-04-01,2024,4,10,3289.2,0.083,3016.2
S005097,R072,T009,P003,2024-05-01,2024,5,3,4155.54,0.062,3897.9
S005098,R072,T009,P002,2024-05-01,2024,5,2,1930.45,0.154,1633.16
S005099,R072,T009,P001,2024-05-01,2024,5,11,4651.77,0.138,4009.83
S005100,R072,T009,P001,2024-06-01,2024,6,10,4278.4,0.141,3675.15
S005101,R072,T009,P004,2024-06-01,2024,6,3,1119.56,0.057,1055.75
S005102,R072,T009,P003,2024-07-01,2024,7,7,9949.25,0.046,9491.58
S005103,R072,T009,P005,2024-07-01,2024,7,3,1070.06,0.148,911.69
S005104,R072,T009,P006,2024-07-01,2024,7,8,7773.98,0.104,6965.49
S005105,R072,T009,P005,2024-08-01,2024,8,6,1938.03,0.047,1846.94
S005106,R072,T009,P006,2024-08-01,2024,8,8,7434.78,0.154,6289.82
S005107,R072,T009,P003,2024-09-01,2024,9,11,14511.7,0.076,13408.81
S005108,R072,T009,P005,2024-09-01,2024,9,1,396.18,0.101,356.17
S005109,R072,T009,P005,2024-10-01,2024,10,1,364.93,0.065,341.21
S005110,R072,T009,P001,2024-10-01,2024,10,8,3576.38,0.143,3064.96
S005111,R072,T009,P001,2024-11-01,2024,11,3,1626.43,0.117,1436.14
S005112,R072,T009,P005,2024-11-01,2024,11,10,2904.01,0.156,2450.98
S005113,R072,T009,P002,2024-11-01,2024,11,8,5590.12,0.139,4813.09
S005114,R072,T009,P002,2024-12-01,2024,12,8,5931.63,0.045,5664.71
S005115,R072,T009,P006,2024-12-01,2024,12,1,1587.8,0.133,1376.62
S005116,R072,T009,P001,2024-12-01,2024,12,3,1636.14,0.139,1408.72
S005117,R072,T009,P004,2024-12-01,2024,12,6,2033.12,0.062,1907.07
S005118,R073,T033,P005,2023-01-01,2023,1,2,801.65,0.096,724.69
S005119,R073,T033,P004,2023-01-01,2023,1,1,318.42,0.043,304.73
S005120,R073,T033,P001,2023-01-01,2023,1,1,513.72,0.03,498.31
S005121,R073,T033,P003,2023-01-01,2023,1,4,5051.85,0.033,4885.14
S005122,R073,T033,P006,2023-02-01,2023,2,3,2814.8,0.149,2395.39
S005123,R073,T033,P001,2023-02-01,2023,2,1,815.78,0.066,761.94
S005124,R073,T033,P004,2023-03-01,2023,3,1,557.54,0.032,539.7
S005125,R073,T033,P005,2023-03-01,2023,3,1,368.77,0.107,329.31
S005126,R073,T033,P001,2023-03-01,2023,3,2,945.0,0.072,876.96
S005127,R073,T033,P006,2023-04-01,2023,4,1,865.71,0.141,743.64
S005128,R073,T033,P002,2023-04-01,2023,4,2,1362.19,0.081,1251.85
S005129,R073,T033,P004,2023-04-01,2023,4,1,204.21,0.073,189.3
S005130,R073,T033,P004,2023-05-01,2023,5,1,462.65,0.132,401.58
S005131,R073,T033,P005,2023-05-01,2023,5,1,362.3,0.083,332.23
S005132,R073,T033,P003,2023-05-01,2023,5,1,1683.89,0.086,1539.08
S005133,R073,T033,P002,2023-06-01,2023,6,1,279.01,0.133,241.9
S005134,R073,T033,P001,2023-06-01,2023,6,3,1484.74,0.078,1368.93
S005135,R073,T033,P006,2023-07-01,2023,7,3,3206.4,0.148,2731.85
S005136,R073,T033,P001,2023-07-01,2023,7,1,194.55,0.131,169.06
S005137,R073,T033,P005,2023-07-01,2023,7,1,410.42,0.055,387.85
S005138,R073,T033,P002,2023-07-01,2023,7,1,644.48,0.07,599.37
S005139,R073,T033,P001,2023-08-01,2023,8,1,479.65,0.14,412.5
S005140,R073,T033,P003,2023-08-01,2023,8,1,812.65,0.171,673.69
S005141,R073,T033,P005,2023-08-01,2023,8,2,587.02,0.169,487.81
S005142,R073,T033,P004,2023-08-01,2023,8,2,644.84,0.134,558.43
S005143,R073,T033,P001,2023-09-01,2023,9,1,180.57,0.091,164.14
S005144,R073,T033,P004,2023-09-01,2023,9,1,383.44,0.171,317.87
S005145,R073,T033,P001,2023-10-01,2023,10,1,358.7,0.176,295.57
S005146,R073,T033,P003,2023-10-01,2023,10,3,4041.89,0.133,3504.32
S005147,R073,T033,P001,2023-11-01,2023,11,2,850.55,0.048,809.72
S005148,R073,T033,P002,2023-11-01,2023,11,3,2622.86,0.046,2502.21
S005149,R073,T033,P003,2023-11-01,2023,11,1,1352.59,0.166,1128.06
S005150,R073,T033,P005,2023-11-01,2023,11,1,312.87,0.142,268.44
S005151,R073,T033,P006,2023-12-01,2023,12,1,1481.25,0.157,1248.69
S005152,R073,T033,P005,2023-12-01,2023,12,1,314.84,0.162,263.84
S005153,R073,T033,P004,2023-12-01,2023,12,3,980.76,0.07,912.11
S005154,R073,T033,P001,2024-01-01,2024,1,2,898.92,0.054,850.38
S005155,R073,T033,P002,2024-01-01,2024,1,1,939.48,0.129,818.29
S005156,R073,T033,P004,2024-02-01,2024,2,3,1076.64,0.089,980.82
S005157,R073,T033,P002,2024-02-01,2024,2,2,1816.41,0.124,1591.18
S005158,R073,T033,P005,2024-03-01,2024,3,3,902.9,0.174,745.8
S005159,R073,T033,P001,2024-03-01,2024,3,1,592.59,0.069,551.7
S005160,R073,T033,P002,2024-03-01,2024,3,3,2651.84,0.081,2437.04
S005161,R073,T033,P006,2024-03-01,2024,3,1,1762.8,0.167,1468.41
S005162,R073,T033,P002,2024-04-01,2024,4,2,1525.43,0.059,1435.43
S005163,R073,T033,P005,2024-04-01,2024,4,1,511.18,0.129,445.24
S005164,R073,T033,P001,2024-04-01,2024,4,2,1186.97,0.163,993.49
S005165,R073,T033,P002,2024-05-01,2024,5,1,337.01,0.113,298.93
S005166,R073,T033,P004,2024-05-01,2024,5,2,764.8,0.074,708.2
S005167,R073,T033,P006,2024-06-01,2024,6,3,2850.88,0.114,2525.88
S005168,R073,T033,P005,2024-06-01,2024,6,1,425.23,0.062,398.87
S005169,R073,T033,P003,2024-07-01,2024,7,1,1543.78,0.164,1290.6
S005170,R073,T033,P004,2024-07-01,2024,7,1,244.43,0.077,225.61
S005171,R073,T033,P006,2024-07-01,2024,7,2,2008.32,0.072,1863.72
S005172,R073,T033,P005,2024-08-01,2024,8,2,745.61,0.071,692.67
S005173,R073,T033,P002,2024-08-01,2024,8,3,2653.17,0.16,2228.66
S005174,R073,T033,P006,2024-08-01,2024,8,2,2454.32,0.138,2115.62
S005175,R073,T033,P001,2024-08-01,2024,8,3,1314.09,0.078,1211.59
S005176,R073,T033,P003,2024-09-01,2024,9,1,765.22,0.18,627.48
S005177,R073,T033,P001,2024-09-01,2024,9,1,616.84,0.07,573.66
S005178,R073,T033,P006,2024-09-01,2024,9,1,1576.33,0.057,1486.48
S005179,R073,T033,P006,2024-10-01,2024,10,1,546.46,0.118,481.98
S005180,R073,T033,P002,2024-10-01,2024,10,3,2090.75,0.105,1871.22
S005181,R073,T033,P006,2024-11-01,2024,11,2,2176.46,0.028,2115.52
S005182,R073,T033,P002,2024-11-01,2024,11,2,1634.24,0.117,1443.03
S005183,R073,T033,P003,2024-11-01,2024,11,2,3346.65,0.145,2861.39
S005184,R073,T033,P001,2024-11-01,2024,11,1,416.87,0.054,394.36
S005185,R073,T033,P001,2024-12-01,2024,12,2,1162.62,0.057,1096.35
S005186,R073,T033,P004,2024-12-01,2024,12,1,408.19,0.081,375.13
S005187,R073,T033,P003,2024-12-01,2024,12,2,3154.38,0.147,2690.69
S005188,R074,T020,P006,2023-01-01,2023,1,13,11854.31,0.073,10988.95
S005189,R074,T020,P002,2023-01-01,2023,1,9,6560.43,0.096,5930.63
S005190,R074,T020,P005,2023-02-01,2023,2,1,577.56,0.062,541.75
